treat   id  lfdn    task    choibio csn choice0 clar0   fish0   bio0    coast0  lit0    cost0   choice1 clar1   fish1   bio1    coast1  lit1    cost1   choice2 clar2   fish2   bio2    coast2  lit2    cost2   choice3 clar3   fish3   bio3    coast3  lit3    cost3   choice4 clar4   fish4   bio4    coast4  lit4    cost4   choice5 clar5   fish5   bio5    coast5  lit5    cost5   cset    choi    match   externallfdn   duration    block   pos1    pos2    pos3    pos4    pos5    pos6    pos7    pos8    pos9    pos10   pos11   pos12   p0003  v1 v2 v3 v4 v5 v6 v7 v8 v9 v11    v12    v13    v14    v15    v16    v17    v18    v20    v341   v342   v343   v344   v345   v346   v347   v348   v350   v351   v352   v353   v354   v355   v356   v357   v358   v359   v360   v361   v362   v363   v364   v365   v366   v367   v368   v369   v370   v371   v372   v373   v374   v375   v377   v380   pos13   pos14   pos15   pos16   same1   same2   same3   same4   same5   same6   same7   same8   sameall    blockNG
1   1125    1279    2   1   17988   1   0   0   0   0   0   0   0   1   1   3   1   0   220 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   10  1   0   0   1011    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   5   2   0   0   0   1   0   1   5   -66 0   0   0   0   0   0   5   5   1   2   4   5   6   3   1   3   2   3   3   3   3   3   3   1   2   1   3   2   3   2   3   3   3   3   3   3   1965    1   3   1 3   37671   9   0   0   0   0   0   0   0   1   0   0   1   0   2   2
1   1125    1279    3   1   17989   1   0   0   0   0   0   0   0   3   0   0   1   3   220 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   11  1   0   0   1011    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   5   2   0   0   0   1   0   1   5   -66 0   0   0   0   0   0   5   5   1   2   4   5   6   3   1   3   2   3   3   3   3   3   3   1   2   1   3   2   3   2   3   3   3   3   3   3   1965    1   3   1 3   37671   9   0   0   0   0   0   0   0   1   0   0   1   0   2   2
1   1125    1279    4   2   17992   0   0   0   0   0   0   0   1   0   0   0   0   0   10  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   17  2   1   0   1011    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   5   2   0   0   0   1   0   1   5   -66 0   0   0   0   0   0   5   5   1   2   4   5   6   3   1   3   2   3   3   3   3   3   3   1   2   1   3   2   3   2   3   3   3   3   3   3   1965    1   3   1 3   37671   9   0   0   0   0   0   0   0   1   0   0   1   0   2   2
1   1125    1279    5   1   17994   1   0   0   0   0   0   0   0   3   0   3   0   3   300 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   20  1   1   0   1011    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   5   2   0   0   0   1   0   1   5   -66 0   0   0   0   0   0   5   5   1   2   4   5   6   3   1   3   2   3   3   3   3   3   3   1   2   1   3   2   3   2   3   3   3   3   3   3   1965    1   3   1 3   37671   9   0   0   0   0   0   0   0   1   0   0   1   0   2   2
1   1125    1279    6   1   17995   1   0   0   0   0   0   0   0   0   0   3   0   3   220 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   23  1   1   0   1011    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   5   2   0   0   0   1   0   1   5   -66 0   0   0   0   0   0   5   5   1   2   4   5   6   3   1   3   2   3   3   3   3   3   3   1   2   1   3   2   3   2   3   3   3   3   3   3   1965    1   3   1 3   37671   9   0   0   0   0   0   0   0   1   0   0   1   0   2   2
1   1125    1279    7   2   17998   0   0   0   0   0   0   0   1   0   1   0   1   3   220 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   26  2   1   0   1011    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   5   2   0   0   0   1   0   1   5   -66 0   0   0   0   0   0   5   5   1   2   4   5   6   3   1   3   2   3   3   3   3   3   3   1   2   1   3   2   3   2   3   3   3   3   3   3   1965    1   3   1 3   37671   9   0   0   0   0   0   0   0   1   0   0   1   0   2   2
1   1125    1279    8   2   18000   0   0   0   0   0   0   0   1   3   0   2   0   1   80  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   31  2   0   0   1011    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   5   2   0   0   0   1   0   1   5   -66 0   0   0   0   0   0   5   5   1   2   4   5   6   3   1   3   2   3   3   3   3   3   3   1   2   1   3   2   3   2   3   3   3   3   3   3   1965    1   3   1 3   37671   9   0   0   0   0   0   0   0   1   0   0   1   0   2   2
1   1125    1279    12  2   17991   0   0   0   0   0   0   0   1   0   0   0   0   0   10  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   17  2   1   0   1011    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   5   2   0   0   0   1   0   1   5   -66 0   0   0   0   0   0   5   5   1   2   4   5   6   3   1   3   2   3   3   3   3   3   3   1   2   1   3   2   3   2   3   3   3   3   3   3   1965    1   3   1 3   37671   9   0   0   0   0   0   0   0   1   0   0   1   0   2   2
1   1125    1279    13  2   17993   0   0   0   0   0   0   0   1   3   0   3   0   3   300 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   20  2   1   0   1011    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   5   2   0   0   0   1   0   1   5   -66 0   0   0   0   0   0   5   5   1   2   4   5   6   3   1   3   2   3   3   3   3   3   3   1   2   1   3   2   3   2   3   3   3   3   3   3   1965    1   3   1 3   37671   9   0   0   0   0   0   0   0   1   0   0   1   0   2   2
1   1125    1279    14  2   17996   0   0   0   0   0   0   0   1   0   0   3   0   3   220 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   23  2   1   0   1011    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   5   2   0   0   0   1   0   1   5   -66 0   0   0   0   0   0   5   5   1   2   4   5   6   3   1   3   2   3   3   3   3   3   3   1   2   1   3   2   3   2   3   3   3   3   3   3   1965    1   3   1 3   37671   9   0   0   0   0   0   0   0   1   0   0   1   0   2   2
1   1125    1279    15  2   17997   0   0   0   0   0   0   0   1   0   1   0   1   3   220 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   26  2   1   0   1011    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   5   2   0   0   0   1   0   1   5   -66 0   0   0   0   0   0   5   5   1   2   4   5   6   3   1   3   2   3   3   3   3   3   3   1   2   1   3   2   3   2   3   3   3   3   3   3   1965    1   3   1 3   37671   9   0   0   0   0   0   0   0   1   0   0   1   0   2   2
1   1128    1282    1   2   18033   0   0   0   0   0   0   0   1   2   0   1   1   2   25  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   9   2   1   0   2004    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   14  1   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   2   9   10  4   1   2   5   3   6   5   4   5   3   5   3   4   3   4   3   3   3   3   5   4   1   3   5   2   1   4   1958    1   1   0 4   38118   2   0   0   0   0   1   1   0   0   0   1   1   0   4   2
1   1128    1282    2   2   18036   0   0   0   0   0   0   0   1   1   1   3   1   0   220 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   10  2   1   0   2004    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   14  1   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   2   9   10  4   1   2   5   3   6   5   4   5   3   5   3   4   3   4   3   3   3   3   5   4   1   3   5   2   1   4   1958    1   1   0 4   38118   2   0   0   0   0   1   1   0   0   0   1   1   0   4   2
1   1128    1282    3   2   18038   0   0   0   0   0   0   0   1   3   0   0   1   3   220 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   11  2   0   0   2004    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   14  1   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   2   9   10  4   1   2   5   3   6   5   4   5   3   5   3   4   3   4   3   3   3   3   5   4   1   3   5   2   1   4   1958    1   1   0 4   38118   2   0   0   0   0   1   1   0   0   0   1   1   0   4   2
1   1128    1282    4   2   18040   0   0   0   0   0   0   0   1   0   0   0   0   0   10  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   17  2   0   0   2004    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   14  1   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   2   9   10  4   1   2   5   3   6   5   4   5   3   5   3   4   3   4   3   3   3   3   5   4   1   3   5   2   1   4   1958    1   1   0 4   38118   2   0   0   0   0   1   1   0   0   0   1   1   0   4   2
1   1128    1282    5   2   18042   0   0   0   0   0   0   0   1   3   0   3   0   3   300 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   20  2   0   0   2004    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   14  1   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   2   9   10  4   1   2   5   3   6   5   4   5   3   5   3   4   3   4   3   3   3   3   5   4   1   3   5   2   1   4   1958    1   1   0 4   38118   2   0   0   0   0   1   1   0   0   0   1   1   0   4   2
1   1128    1282    6   2   18044   0   0   0   0   0   0   0   1   0   0   3   0   3   220 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   23  2   1   0   2004    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   14  1   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   2   9   10  4   1   2   5   3   6   5   4   5   3   5   3   4   3   4   3   3   3   3   5   4   1   3   5   2   1   4   1958    1   1   0 4   38118   2   0   0   0   0   1   1   0   0   0   1   1   0   4   2
1   1128    1282    7   2   18045   0   0   0   0   0   0   0   1   0   1   0   1   3   220 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   26  2   1   0   2004    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   14  1   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   2   9   10  4   1   2   5   3   6   5   4   5   3   5   3   4   3   4   3   3   3   3   5   4   1   3   5   2   1   4   1958    1   1   0 4   38118   2   0   0   0   0   1   1   0   0   0   1   1   0   4   2
1   1128    1282    8   2   18047   0   0   0   0   0   0   0   1   3   0   2   0   1   80  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   31  2   0   0   2004    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   14  1   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   2   9   10  4   1   2   5   3   6   5   4   5   3   5   3   4   3   4   3   3   3   3   5   4   1   3   5   2   1   4   1958    1   1   0 4   38118   2   0   0   0   0   1   1   0   0   0   1   1   0   4   2
1   1128    1282    9   2   18034   0   0   0   0   0   0   0   1   2   0   1   1   2   25  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   9   2   1   0   2004    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   14  1   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   2   9   10  4   1   2   5   3   6   5   4   5   3   5   3   4   3   4   3   3   3   3   5   4   1   3   5   2   1   4   1958    1   1   0 4   38118   2   0   0   0   0   1   1   0   0   0   1   1   0   4   2
1   1128    1282    10  2   18035   0   0   0   0   0   0   0   1   1   1   3   1   0   220 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   10  2   1   0   2004    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   14  1   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   2   9   10  4   1   2   5   3   6   5   4   5   3   5   3   4   3   4   3   3   3   3   5   4   1   3   5   2   1   4   1958    1   1   0 4   38118   2   0   0   0   0   1   1   0   0   0   1   1   0   4   2
1   1128    1282    14  2   18043   0   0   0   0   0   0   0   1   0   0   3   0   3   220 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   23  2   1   0   2004    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   14  1   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   2   9   10  4   1   2   5   3   6   5   4   5   3   5   3   4   3   4   3   3   3   3   5   4   1   3   5   2   1   4   1958    1   1   0 4   38118   2   0   0   0   0   1   1   0   0   0   1   1   0   4   2
1   1128    1282    15  2   18046   0   0   0   0   0   0   0   1   0   1   0   1   3   220 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   26  2   1   0   2004    2   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   14  1   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   2   9   10  4   1   2   5   3   6   5   4   5   3   5   3   4   3   4   3   3   3   3   5   4   1   3   5   2   1   4   1958    1   1   0 4   38118   2   0   0   0   0   1   1   0   0   0   1   1   0   4   2
1   1133    1288    1   2   18113   0   0   0   0   0   0   0   1   1   1   1   1   2   50  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   2   0   0   848 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   7   2   1   0   0   1   0   0   4   -66 0   0   0   0   0   0   1   7   9   1   5   2   6   4   3   5   3   5   5   5   1   1   3   3   2   3   3   1   2   2   5   3   5   3   1   3   1980    2   4   2 2   8523    6   0   0   0   0   0   0   1   1   0   1   0   1   4   4
1   1133    1288    2   2   18115   0   0   0   0   0   0   0   1   2   1   2   1   2   80  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   2   0   0   848 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   7   2   1   0   0   1   0   0   4   -66 0   0   0   0   0   0   1   7   9   1   5   2   6   4   3   5   3   5   5   5   1   1   3   3   2   3   3   1   2   2   5   3   5   3   1   3   1980    2   4   2 2   8523    6   0   0   0   0   0   0   1   1   0   1   0   1   4   4
1   1133    1288    3   2   18118   0   0   0   0   0   0   0   1   1   1   3   0   1   80  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   7   2   1   0   848 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   7   2   1   0   0   1   0   0   4   -66 0   0   0   0   0   0   1   7   9   1   5   2   6   4   3   5   3   5   5   5   1   1   3   3   2   3   3   1   2   2   5   3   5   3   1   3   1980    2   4   2 2   8523    6   0   0   0   0   0   0   1   1   0   1   0   1   4   4
1   1133    1288    4   2   18119   0   0   0   0   0   0   0   1   0   0   3   0   0   110 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   8   2   1   0   848 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   7   2   1   0   0   1   0   0   4   -66 0   0   0   0   0   0   1   7   9   1   5   2   6   4   3   5   3   5   5   5   1   1   3   3   2   3   3   1   2   2   5   3   5   3   1   3   1980    2   4   2 2   8523    6   0   0   0   0   0   0   1   1   0   1   0   1   4   4
1   1133    1288    5   1   18121   1   0   0   0   0   0   0   0   0   0   0   1   3   110 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   12  1   0   0   848 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   7   2   1   0   0   1   0   0   4   -66 0   0   0   0   0   0   1   7   9   1   5   2   6   4   3   5   3   5   5   5   1   1   3   3   2   3   3   1   2   2   5   3   5   3   1   3   1980    2   4   2 2   8523    6   0   0   0   0   0   0   1   1   0   1   0   1   4   4
1   1133    1288    6   2   18123   0   0   0   0   0   0   0   1   2   1   2   0   2   80  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   15  2   1   0   848 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   7   2   1   0   0   1   0   0   4   -66 0   0   0   0   0   0   1   7   9   1   5   2   6   4   3   5   3   5   5   5   1   1   3   3   2   3   3   1   2   2   5   3   5   3   1   3   1980    2   4   2 2   8523    6   0   0   0   0   0   0   1   1   0   1   0   1   4   4
1   1133    1288    7   2   18126   0   0   0   0   0   0   0   1   3   0   0   0   0   110 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   16  2   0   0   848 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   7   2   1   0   0   1   0   0   4   -66 0   0   0   0   0   0   1   7   9   1   5   2   6   4   3   5   3   5   5   5   1   1   3   3   2   3   3   1   2   2   5   3   5   3   1   3   1980    2   4   2 2   8523    6   0   0   0   0   0   0   1   1   0   1   0   1   4   4
1   1133    1288    8   1   18128   1   0   0   0   0   0   0   0   1   0   3   1   3   300 0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   18  1   1   0   848 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   7   2   1   0   0   1   0   0   4   -66 0   0   0   0   0   0   1   7   9   1   5   2   6   4   3   5   3   5   5   5   1   1   3   3   2   3   3   1   2   2   5   3   5   3   1   3   1980    2   4   2 2   8523    6   0   0   0   0   0   0   1   1   0   1   0   1   4   4
1   1133    1288    11  2   18117   0   0   0   0   0   0   0   1   1   1   3   0   1   80  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   7   2   1   0   848 4   0   0   0   0   0   0   0   0   0   0   0   0   424610    2   7   2   1   0   0   1   0   0   4   -66 0   0   0   0   0   0   1   7   9   1   5   2   6   4   3   5   3   5   5   5   1   1   3   3   2   3   3   1   2   2   5   3   5   3   1   3   1980    2   4   2 2   8523    6   0   0   0   0   0   0   1   1   0   1   0   1   4   4
